0 0.00
125 0.00
250 0.00
375 0.00
500 0.00
625 0.00
750 0.00
875 0.00
1000 0.00
1125 0.00
1250 0.00
1375 0.00
1500 0.01
1625 0.01
1750 0.01
1875 0.01
2000 0.01
2125 0.01
2250 0.01
2375 0.01
2500 0.01
2625 0.01
2750 0.01
2875 0.01
3000 0.01
3125 0.01
3250 0.01
3375 0.01
3500 0.01
3625 0.01
3750 0.01
3875 0.01
4000 0.01
4125 0.01
4250 0.01
4375 0.01
4500 0.01
4625 0.01
4750 0.03
4875 0.03
5000 0.03
5125 0.03
5250 0.04
5375 0.04
5500 0.04
5625 0.04
5750 0.04
5875 0.05
6000 0.05
6125 0.05
6250 0.05
6375 0.05
6500 0.06
6625 0.06
6750 0.06
6875 0.07
7000 0.07
7125 0.06
7250 0.07
7375 0.08
7500 0.06
7625 0.07
7750 0.08
7875 0.08
8000 0.09
8125 0.09
8250 0.09
8375 0.10
8500 0.10
8625 0.10
8750 0.10
8875 0.12
9000 0.11
9125 0.10
9250 0.11
9375 0.12
9500 0.12
9625 0.13
9750 0.13
9875 0.17
10000 0.13
10125 0.15
10250 0.15
10375 0.15
10500 0.16
10625 0.14
10750 0.16
10875 0.15
11000 0.16
11125 0.17
11250 0.17
11375 0.17
11500 0.18
11625 0.19
11750 0.18
11875 0.19
12000 0.20
12125 0.20
12250 0.20
12375 0.20
12500 0.21
12625 0.21
12750 0.22
12875 0.22
13000 0.22
13125 0.25
13250 0.23
13375 0.24
13500 0.24
13625 0.25
13750 0.26
13875 0.26
14000 0.26
14125 0.27
14250 0.27
14375 0.27
14500 0.28
14625 0.29
14750 0.29
14875 0.30
15000 0.31
15125 0.31
15250 0.35
15375 0.31
15500 0.33
15625 0.33
15750 0.34
15875 0.35
16000 0.34
16125 0.35
16250 0.35
16375 0.36
16500 0.36
16625 0.37
16750 0.38
16875 0.38
17000 0.38
17125 0.40
17250 0.40
17375 0.41
17500 0.41
17625 0.41
17750 0.42
17875 0.43
18000 0.43
18125 0.44
18250 0.44
18375 0.45
18500 0.46
18625 0.46
18750 0.48
18875 0.48
19000 0.48
19125 0.50
19250 0.93
19375 0.56
19500 0.50
19625 0.51
19750 0.53
19875 0.53
20000 0.54
20125 0.53
20250 0.56
20375 0.56
20500 0.56
20625 0.57
20750 0.57
20875 0.58
21000 0.60
21125 0.60
21250 0.62
21375 0.61
21500 0.62
21625 0.63
21750 0.65
21875 0.64
22000 0.65
22125 0.65
22250 0.66
22375 0.67
22500 0.69
22625 0.69
22750 0.69
22875 0.70
23000 0.70
23125 0.72
23250 0.73
23375 0.74
23500 0.75
23625 0.76
23750 0.76
23875 0.77
24000 0.77
24125 0.78
24250 0.79
24375 0.80
24500 0.81
24625 0.81
24750 0.82
24875 0.83
25000 0.84
